track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,PC1,PC2,PC3,PC4
3EJS5LyekDim1Tf5rBFmZl,Trippy Mane (ft. Project Pat),4,0,True,Diplo,77,2812821,moombahton,5QRFnGnBeMGePBKF2xTz5z,"d00mscrvll, Vol. 1",2025-10-31,9,album,1.55,-1.5940232371341347,0.6427415320250893,-1.3679441180088394,-1.417814336788468
1oQW6G2ZiwMuHqlPpP27DB,OMG!,1,0,True,Yelawolf,64,2363438,"country hip hop, southern hip hop",4SUmmwnv0xTjRcLdjczGg2,OMG!,2025-10-31,1,single,3.07,-1.7656752461862664,0.24234225733437106,0.2170326884742113,-1.5731529335161687
7mdkjzoIYlf1rx9EtBpGmU,Hard 2 Find,1,4,True,Riff Raff,48,193302,,3E3zEAL8gUYWaLYB9L7gbp,Hard 2 Find,2025-10-31,1,single,2.55,-2.3700319128222973,0.14162518375583974,-0.15081956313873235,-1.3931241118435322
67rW0Zl7oB3qEpD5YWWE5w,Still Get Like That (ft. Project Pat & Starrah),8,30,True,Diplo,77,2813710,moombahton,5QRFnGnBeMGePBKF2xTz5z,"d00mscrvll, Vol. 1",2025-10-31,9,album,1.69,-1.02705468308419,-0.039847252906158384,-1.4067883822552556,-0.6172019672507861
15xptTfRBrjsppW0INUZjf,ride me like a harley,2,0,True,Rumelis,48,8682,dark r&b,06FDIpSHYmZAZoyuYtc7kd,come closer / ride me like a harley,2025-10-30,2,single,2.39,-2.466847749320395,0.2898791128017305,-0.28720624498457603,-1.465512313846638
4ccpCcZYseq8VrPMK1EDs0,BLEED,1,2,False,Minzie,46,7218,dark r&b,2NQv9p3ZQW0Ed1LB9enix8,BLEED,2025-10-30,3,single,2.76,-2.38166517069102,0.34715524310852636,0.03552439557751041,-1.3361177286468722
3QoQ3HqXTAjgEl9LbNMbYp,Te Procuro na Cidade,1,20,False,AZERDK,30,1657,,1PpuOsLjPWshDLxkr0oHeU,Te Procuro na Cidade,2025-10-30,1,single,4.12,-2.2572745389045004,-0.0590460846270377,1.3088449873155938,-0.7726517411016215
1YEZbdT417SfolPQzaoHs2,come closer,1,27,False,Rumelis,49,8802,dark r&b,06FDIpSHYmZAZoyuYtc7kd,come closer / ride me like a harley,2025-10-30,2,single,2.53,-1.921155541756335,-0.3258246006127063,-0.3167404287834395,-0.7487863151961299
4pZ949nFW5SurwzE0TSe7I,Cupido Vagabundo,1,16,False,Toni dos Anjos,6,475,,60DLQZkzpvDvVfvEC6VOJM,Cupido Vagabundo,2025-10-30,2,single,2.92,-3.3834143345131644,0.06657494576269571,0.4061315836632237,-0.8047683393226109
0L0LgwFZ7UtBnRNQvSBty6,LET’S GO!,1,33,True,PsychoYP,48,154802,"nigerian drill, alté, afro adura, afrobeats, afrobeat, afroswing",3ARxksm8CspGeAaZZB1v2w,LET’S GO!,2025-10-28,1,single,2.4,-1.8961774722504996,-0.5410715913837092,-0.4457851299078901,-0.6384178829669931
5mfAZwEr4jAVDnSY0HHuyH,Stray,1,30,False,What Matters The Most,25,814,,0DHsJaaMzbygWosCjYk37t,Stray,2025-10-25,4,single,2.49,-2.6062061828018415,-0.2005789011006008,-0.22555334190489312,-0.47431896286489605
4V1Sh9Y2z6e8HpzNOet5rC,PAPARAZZI ARRIVE - English Ver.,1,48,False,A2O,46,13826,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album,2.89,-1.3364953224233445,0.053507663672688874,-0.2619580727416732,0.33994885522806456
0NZKfcua68wuZePhjp8N2I,Root of all Evil,5,65,False,Daniel Caesar,85,11137714,,115s3YJqm6iLblABdjtgzQ,Son Of Spergy,2025-10-24,12,album,4.41,0.7248207219692295,-0.4199230136394824,0.722770128330619,0.45046294970447687
6zFWxD9hkOPAIlgWAGyQGQ,Let’s Go!!,2,0,True,Ovi Jozi,17,3567,,0liPj9Le4hvoMJQhYOi5kP,"High Risk, High Reward",2025-10-24,6,single,2.05,-3.4691576040169454,0.6161419068560995,-0.42916984711180517,-1.1747457998699218
66F6YyfnWy6cNc6bd3zl2C,MELODY - CHENYU & SHIJIE & QUCHANG,11,27,False,A2O,46,13590,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album,4.25,-1.3570942453112937,0.6475269905058173,1.0813339119868637,-0.11914963853867806
22c6Yop5YVEAhw8UG6O1W1,My Muse,2,67,True,Leon Thomas,74,735818,,6ph5zbGAudn0EKyw3vXbXM,PHOLKS,2025-10-24,7,single,2.75,-0.2606902322709587,-0.9479496114611194,-0.5949224962862846,0.39605486106997906
0SoYN9bRGPj7qV6loQKCTO,A Real Good Bad One,1,31,False,Joe Hermes,23,1518,,7IE6vOcDUge35P3SGJhzJk,A Real Good Bad One,2025-10-24,1,single,2.73,-2.6440871296420636,-0.4067946243782696,0.0440465751576259,-0.5456030356390449
19A7srqQSXoW14muGyiHjg,BOSS - English Ver.,3,33,False,A2O,46,13826,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album,2.92,-1.5941655716178518,0.40277363618914624,-0.15226994993405382,-0.05341389295263038
0XQQpq855N5rnUsFBXo2ml,Bridges,1,11,False,Scarlett Butler,3,364,,0urpaXU8WR1FqEEvaD1UaN,Bridges,2025-10-24,1,single,2.91,-3.587882729605221,0.11979976534615105,0.46096382503617583,-0.9641628564499505
0nBPI5KxKOeOtr24sdGpE6,Can't Go Back,1,30,False,LEROCQUE,23,13770,,28UXdTnzMDGwX0Lu2xi5Xo,Can't Go Back,2025-10-24,1,single,2.43,-2.7390239593477124,-0.4075432216963074,-0.22129515674954436,-0.5930079904727807
2aMZEJZwWouRzOw2aSfKV9,Deeply Still,1,35,False,Xander Ward,35,729,,2elo6qnwOjghfLHF1V1Fo5,Deeply Still,2025-10-24,1,single,2.91,-2.1450592396209944,-0.5148015242497689,0.097930141720375,-0.48533258533405127
2zzjpwG8wu3skr08m7rM6e,Eggshell Tap Dancer,1,52,False,The All-American Rejects,67,3134186,"pop punk, emo",6KhlAeMS2m3pCXpKcOH4f9,Eggshell Tap Dancer,2025-10-24,4,single,3.78,-0.5016906632758806,-0.7015003707224294,0.5029870745516649,-0.055407618372855086
2MbsC60IxeyJNVRRgeqH4w,Eyes on You,1,22,False,Smith & Liddle,17,543,,4qztrns4MDwGFLHsWmFoB8,Eyes on You,2025-10-24,3,single,4.26,-2.5634730803644614,0.07632847279534029,1.4886372134326709,-0.5650403934001524
2Zq3Trov36G0TtrUt4ZklL,superstar,2,59,True,Artemas,74,1378935,,75FM00r9Lgdi0YHv7vvzzB,LOVERCORE,2025-10-24,14,album,2.82,-0.2489980506369816,-0.27196386000779604,-0.5928462442598061,0.46918559710316365
7rdHxPQimXkOcmUmsfGhxY,Trim,1,1,True,YUNG ALPO,24,166,,2oLtKEcuXiyWnsuHIUlNTF,Trim,2025-10-24,1,single,2.62,-3.1715027874913666,0.2756962485459808,0.10275850448355811,-1.3489318613965555
2H6cMXx0Kmj6XlbMx4BYi9,Trip,14,32,False,A2O,46,13826,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album,3.26,-1.5241142279191664,0.4529974242547818,0.16014727442441615,-0.05614587587796598
6DIrsJFPypT0Z3emDKnXYd,HEARTBREAK SZN,1,32,True,PRAX,23,1982,,5ywdzunlKaIQX3nEt0iGAk,HEARTBREAK SZN,2025-10-24,1,single,2.89,-2.585094147068216,-0.41716583853882544,0.1829658989323104,-0.5081264991803185
05aYqGC8NNxr4jiHbQXLG3,Higher Vibration,1,35,False,Mark II,25,722,,1a8W5aTsPfvsHhEG4xrdrH,Higher Vibration (feat. Aleesia),2025-10-24,2,single,2.4,-2.5768891670016645,-0.4615084125386154,-0.304970743862917,-0.431380029769134
0C42YiaJQyb0OExJ89bRbs,Hold On (We Are Going Home),1,34,False,Suark,32,1496,,21HfXluFe7g9btMxurTERv,Hold On (We Are Going Home),2025-10-24,1,single,3.58,-2.0852842019988134,-0.4308109026190995,0.7298708655655206,-0.45071402685202117
1yLkASt2rIp9W5t3NuZrwQ,Kay,1,2,False,Vince Bello,6,84,,7zczAwbjqQLYRHG3Dsv2CC,Kay,2025-10-24,1,single,3.85,-3.4090914862158406,0.39538131626705886,1.3374024465984742,-1.150520180760954
2zLnwikuCxJwMkEI8tqDN4,you never really cared,1,31,False,Anna Marx,34,1693,,4lsCek3wJDt94Ckqt4EBe7,you never really cared,2025-10-24,1,single,2.37,-2.3869997139379415,-0.46285031263825716,-0.3602757027206876,-0.6235234993890499
0kWQFzHzEPtvrKnwngvWyb,Master of the Kill,1,42,False,Ana Shine,45,27570,,3sco42g8ybU4RLqlVMurLE,Master of the Kill,2025-10-23,1,single,3.25,-1.614886149403441,-0.6743721822765502,0.29404551473498136,-0.32566451117173617
5NWYu2pYfLGu3iQB08RC4m,Fool For You,1,25,False,Stray Currents,20,1073,,26dDnkGL1FF3z1AsEBad3p,Fool For You,2025-10-22,1,single,3.07,-2.7579654763077186,-0.23348447752700488,0.40564451584610767,-0.665717736143177
4cVw1IeHrFuVS58Glolglb,blonde eyes,1,25,False,Sopperior,30,2891,,4nqRc4Bxdhrr49RmHWkFus,orphic,2025-10-21,5,single,2.41,-2.5382424651895574,-0.03469620068075599,-0.32099070146189707,-0.5944598072159346
31lp34zEvY603Xjkz2hrOo,limerence,2,13,False,Sopperior,30,2896,,4nqRc4Bxdhrr49RmHWkFus,orphic,2025-10-21,5,single,1.48,-2.990582170255052,0.1686805630019325,-1.0943936758940231,-0.9754564713756683
1nNgDKWWX9MU9cp5FrHXRN,Love Crazy - Stash Konig Remix,1,31,False,MisterNez,18,200,,2kepsE9qO2QRTLCsF1byjn,Love Crazy (Stash Konig Remix),2025-10-20,1,single,3.26,-2.6664139184141717,-0.3521184792520861,0.5585419461861076,-0.48470179306691186
4ljqKsDyZzicNpBIMvDaZ5,One More Time,5,6,False,Fraser Stott,13,119,,179fPnGB9pMjUUH2pT02o0,19,2025-10-19,9,album,3.94,-2.948662604182579,0.8451658204584195,1.2286775269155263,-0.7419815059475253
5hw7dvgBRLvlCiALWwujYz,Nectar - B-Rain Remix,2,29,False,Senhit,27,54636,,4Z53gLriAjTmR7DQr1LRY4,Nectar (The Remixes),2025-10-17,3,single,2.95,-2.4587237605729237,-0.21466849721825038,0.1952340351066199,-0.5204773488793727
6OTDBDVaK18xlne9rlGQok,No Glory,1,52,False,Besomorph,58,146944,slap house,1jO43qFvbxg7hdp2LgMmyw,No Glory,2025-10-17,1,single,2.37,-1.2496714870578804,-1.0077371363795777,-0.6496162227069733,-0.18756775809459011
1NXbNEAcPvY5G1xvfN57aA,Dracula,3,80,True,Tame Impala,84,9509731,"neo-psychedelic, indie",5WulAOx9ilWy1h8UGZ1gkI,Deadbeat,2025-10-17,12,album,3.42,0.6790244689830428,-0.8481466739607314,-0.24016789190906526,0.8072501877009853
6gRNWnK8b8BVfzrF65HGcf,PSYCHWARD (with WesGhost ft. Project Pat),1,51,True,Diplo,77,2812337,moombahton,5oq9z5XNldcl7wTiEamVvo,PSYCHWARD,2025-10-17,4,single,2.88,-0.438202336691181,-0.7759581314288088,-0.3748513461388318,-0.18740220147450345
1e73KA7YWgIS9cLszZJRTu,Where Have You Been,1,38,False,Ken,50,7219,hypertechno,5OPlNhEIlxUifin4l0gPL6,Where Have You Been,2025-10-17,1,single,2.08,-1.8288221243571177,-0.68762348267662,-0.7760528488554382,-0.5361635154147694
44NbFZ0gEZ4U0LMMsHWyb3,Great Tomorrow,1,3,False,Kxng Leó,1,177,,0jFDIZgcya0j2cfR17izT9,Great Tomorrow,2025-10-17,1,single,2.21,-3.9737262125606985,0.25398267046233297,-0.11242283314311945,-1.2141004157032456
05RK4klU7S2Jm50ONIjyM4,Hearts Grow Cold (Saint Noël) [feat. Olivia Cadenza],1,50,False,Kayote,49,19306,,0Kil1i9WrmbacxToZg8qk9,Hearts Grow Cold (Saint Noêl) [feat. Olivia Cadenza],2025-10-17,1,single,2.65,-1.5010293744059617,-0.9171688822882142,-0.3204444207018578,-0.17556756925684258
0Oriikd4ETp5qmzek6ZUD5,Talk To You (ft. Elton John),1,72,True,Sam Fender,73,1204977,,5tmaU5xBUYQYr2VkWhokIb,Talk To You (ft. Elton John),2025-10-17,1,single,5.28,0.34800259072280176,-1.2724122083132243,1.7548454931387028,0.4533518366252829
5jw5yNpSTxdBAr1AV3N96s,The Way I Am Now,1,25,False,Lila Holler,17,1068,,7xpJHorbY32dNwaRlBgXC5,The Way I Am Now,2025-10-17,1,single,3.77,-2.6727653532221085,-0.17023011760415352,1.0591612437644933,-0.6026388648343628
0lRnxwJeUOxwEvWMw4uQKj,Think About Us,1,68,False,Sonny Fodera,66,306842,house,1jmVSpWhzD8vciWg2Qtd5V,Think About Us,2025-10-17,1,single,2.96,-0.5574138894169389,-1.3501289736514421,-0.2634666529662534,0.2342914577276251
6q43CVVE0VXEWlDjPdgH0c,Trophy Wife,1,32,True,Annalise Azadian,31,5701,,5XWqunjy0GiCQIOLtEyuyr,Trophy Wife,2025-10-17,1,single,2.86,-2.3382422740813795,-0.4394462819335705,0.09815670625991227,-0.548739644801787
0vXBmU9Zus9ZtbR4kvZAjH,baby can you sin for me,1,52,False,Ex Habit,59,130408,dark r&b,5eudqcLVRKtOtQdlHQ2yrm,baby can you sin for me,2025-10-16,1,single,2.69,-1.1355127662817415,-0.9847700544331772,-0.3679120736368065,-0.16987801244063022
5UDCl2GNB6gT4ataiXTIGH,Wild Side,1,48,False,Poul,53,1161,,2U1CbDdkzsZ8noUsraKsoq,Wild Side,2025-10-16,1,single,2.5,-1.4481255448225314,-0.8928795244432735,-0.47362095742431065,-0.257672137289272
0dtNBn7Uww8lHFTs6mittj,Amal,1,38,False,Abeer Nehme,50,247771,"sholawat, khaleeji",18hYLYMgQLsJiAso2Kok7w,Amal,2025-10-15,1,single,3.88,-1.3607560260195688,-0.5434306642769696,0.847862872767184,-0.41480125233229154
2OZVskV28xxJjjhQqKTLSg,PIXELATED KISSES,1,88,True,Joji,81,10638942,,3FLlai6YTV9IwCU0KolG1w,PIXELATED KISSES,2025-10-14,1,single,1.84,0.1363510975712488,-1.9079140920843682,-1.531571063963593,0.450763313601032
27sGm7McOlhSQ1szOJlpt8,MEGAFAUNA,1,24,True,Stanza,10,218,,17Jly2HpndZXgnbRZediYa,MEGAFAUNA,2025-10-14,1,single,2.87,-3.145461615810326,-0.2014267438708236,0.30276328086126497,-0.6578806365541076
6wi4GsP24EbQK8xrFl9tqI,2nd To Me,1,31,True,Christian Kennedy,14,297,,3yNBj3T5eLzUUwNvSDTJGc,2nd To Me,2025-10-13,1,single,3.26,-2.79368226105937,-0.3421678665348629,0.5873990566267114,-0.46546822593422493
7Lo6USa0PiDkwSL3SkohSi,Leavin,1,70,True,Rod Wave,76,9673984,,3vz6TtkNMj2rdOIsJsTA3I,Leavin,2025-10-13,1,single,2.81,-0.10506287181539634,-1.4048378205798564,-0.517154774505059,0.08270749763180647
3Dy4xsff7c0fRaTJpA54yd,Gone Gone Gone,1,79,False,David Guetta,87,27141717,edm,39FHrt5YWp4HY7dHDn8Owz,Gone Gone Gone,2025-10-10,2,single,3.3,0.8050035533490644,-1.4792981674577224,-0.28395288210876424,0.07056735800149135
6t62npoUwUGjrwIawdgwA5,Goodbye For Now,1,33,False,Olivia Cox,18,1263,hipdut,5IewtRLurwyZX1ymMd423l,Goodbye For Now,2025-10-10,1,single,3.5,-2.5690719740529837,-0.3792366856275908,0.7641659613441807,-0.41531110548068645
2uHi2Fc38bs1keR72wTpwd,Here and Now (Where I Wanna Be),1,35,False,Briezman,23,445,big room,1FgfwzQy0rltxdT9ALU34H,Here and Now (Where I Wanna Be),2025-10-10,1,single,3.03,-2.495903704274312,-0.47538714728778386,0.292824818575325,-0.4192825080740562
3oKtvkoervQjzXyh1OMHHq,Hold My Hand,1,35,False,TAMMO,19,290,,22vb50tbm97kkhmvCvnsik,Hold My Hand,2025-10-10,1,single,4.4,-2.2696129542114516,-0.3562450962003817,1.558349783791928,-0.30482515355982903
4nds6JYKbzMdpXwuINhSEZ,Part of Me,1,75,True,A Boogie Wit da Hoodie,77,8986062,melodic rap,0UGixmRqK86q9d6T0kAFnv,Part of Me,2025-10-10,1,single,2.78,-0.002614799338304723,-1.5274250959569573,-0.5764055432082603,0.21833689948312224
2n3qIOygTL44mYyPIqlH5q,Run For The Hills,1,37,False,Jason Charles Miller,43,17999,,1HH8fxqDDNMlKm2T5C7EuF,Run For The Hills,2025-10-10,1,single,3.12,-1.800682111927299,-0.5641623489148665,0.21869813181925524,-0.4567494158237486
0n2QFaU59wkNJW0ruoaGeY,So Far,1,28,False,Visibly True,20,114,,63iDybCEILGBowdFohSeSP,So Far,2025-10-10,1,single,3.07,-2.7048970533694905,-0.3028623627390493,0.38912654717653666,-0.5866132386159467
6hjbNbbRdTCIW9qcZ8OA7t,Something Like This,1,33,False,The Haygoods,20,7785,,7ccsvL6dhojh3gW8ViZusg,Something Like This,2025-10-10,1,single,2.22,-2.8356773939404043,-0.48621108182171474,-0.4057132523548252,-0.5139947026258456
1DwscornXpj8fmOmYVlqZt,Stateside + Zara Larsson,10,74,False,PinkPantheress,78,4761364,bedroom pop,12Lig9oAX9nvpWHft5cHgF,Fancy Some More?,2025-10-10,31,album,3.07,0.563221948411649,0.5754955641514834,-0.7408793924066193,1.5124242518396303
2qtQauWqPaGHrmrXbDa35k,Constellations,1,68,False,Ian Asher,70,223449,,03loS7NR32bzSoH06Z2ESq,Constellations,2025-10-10,1,single,2.73,-0.4907254990602437,-1.3786634204745731,-0.4996270000687841,0.2003685542903298
0l72HGRQkAR0imHxvpLi8a,Die On This Hill,1,76,False,SIENNA SPIRO,66,182377,,5pIGU5FZ74YPdUrBdk9lcC,Die On This Hill,2025-10-10,3,single,3.61,-0.21401308353667797,-1.3455683416380488,0.2503232955773713,0.5749346844929215
4idqAxBL2zVyfyMhi8QSZK,Distance Of Living,9,35,False,Aresty.,17,4,,3Mrg0RD2DiR7ma3u3lb5zT,Distance Of Living (This Life),2025-10-10,9,album,2.72,-2.623115229432002,0.0673534907894979,-0.06115340194391807,-0.08147660619503676
4WFfPxJv1KRekG6mxn837K,EYES CLOSED (with ZAYN),1,88,False,JISOO,73,7282227,k-pop,3LOalJiwqPsviLuoNboNfc,EYES CLOSED (with ZAYN),2025-10-10,1,single,3.02,0.137067151581346,-1.804131904975352,-0.39610943253275716,0.6234940489875681
6I65Y2uL3LrvFuBS5LNVZa,Getting Down,1,30,False,gigi,13,5,,6zU3BVqu50xiQRhlW5Gr2A,Getting Down,2025-10-10,1,single,3.13,-2.876747909568938,-0.32691748156335837,0.48277375366474923,-0.4960535637655703
0fOblXmOu0vHm0fa2RezCC,Alarm,1,18,False,Millo,5,429,,77C5CilG76Vovcb3mtKi09,Alarm,2025-10-10,1,single,3.02,-3.3719994721515256,-0.038282894619804,0.5072789490046409,-0.7815936837879199
1heaOeArQtwtQKRK0gJe42,All Night Long,1,39,False,KOLBEIN,28,631,"hypertechno, melbourne bounce",1B1i85DEAvHLXu7FefdggZ,All Night Long,2025-10-10,1,single,2.75,-2.3382981077160894,-0.6026411108783333,-0.0180259165963647,-0.3573374823188345
3Du1WPZLhETDT6Jr4eumkU,ANYMORE,1,18,True,ASH7ON,7,308,,7l4BqichAiJVxsXmUcI2zh,ANYMORE,2025-10-10,1,single,2.91,-3.336754618406447,-0.052025677642192854,0.39355624226439145,-0.7988547295365743
3m2dgCQagVWkSha04cZn23,Bad Boy,1,60,False,KROMA,54,11283,hard techno,3XuFyvJmX0CF4IlrGvkA9r,Bad Boy,2025-10-10,1,single,2.45,-1.2167332746127026,-1.1768214842564126,-0.5920933746448153,0.050244653414305715
2omFbch4mNZo3ksaQeX78X,Break Out,1,39,False,zukrassverliebt,24,435,,4kgNI75BjnV2XiaOMvegxl,Break Out,2025-10-10,1,single,3.2,-2.3494369875561447,-0.5568253339943701,0.4170367520498931,-0.3068227567029139
5LlDzb8dY5h4npkWKVmjT5,Tropical Vacation,1,40,False,Riff Raff,48,193279,,3qBIUlNmeUWR1ZMdkHYpTi,Tropical Vacation,2025-10-10,1,single,2.92,-1.637554488886159,-0.6613847870053589,-0.01508792483451874,-0.41833258861518025
4J1B7f8dgMWAcAHEm6Mvi8,Chasing the Day,1,51,False,TIMBER,32,37,,1YpdA0q2CSLfAbPo24jED8,Chasing the Day,2025-10-09,1,single,2.63,-2.029676064066989,-0.8996574313297511,-0.22128861277666678,-0.06854545614176327
0jPkYjkGxwWMsRaTQbhV0x,Used To Love,1,35,False,Maithili Raelle,19,2633,,6u5ctfBfLmlulyYDHhytqM,Used To Love,2025-10-08,1,single,2.21,-2.8347628783154453,-0.5307861174271262,-0.4185207053175311,-0.4570743987477578
7sgx2p6KPYPia5fowJNZzO,TBB,1,31,True,Sabir,18,435,,3cE0fQECVV51zi5yyXiTNE,TBB,2025-10-06,1,single,2.41,-2.8857742447997796,-0.41986475388634487,-0.20873402508593047,-0.5437834692529578
31TXxq8gfgYyrYClnYY48m,The Fate of Ophelia,1,87,False,Taylor Swift,100,145443567,"country, pop, indie, folk",1W57oNaAkGObOQKBTxg4e9,The Life of a Showgirl,2025-10-03,12,album,3.76,3.395070036664191,-0.6109919153522555,-0.5970159369603064,-1.177291191722065
5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),12,93,True,Taylor Swift,100,145489371,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,4.02,3.569006897865071,-0.7288805322250507,-0.39553493104505805,-1.0017540538210852
7wT275baetTMjwGNanHAno,The Serpent,1,53,False,Besomorph,58,146969,slap house,49vfE41auPohus34Iino7x,The Serpent,2025-10-03,1,single,3.25,-1.0048709265640066,-0.9607239976116477,0.1392318824410617,-0.1000418318918974
6r4DKBIre2t3kU3FYMhhbN,The Way I Know,1,29,False,Padre Tóxico,26,13179,jazz rap,4YQutKXfSCLw7qJc4pITv4,The Way I Know,2025-10-03,1,single,2.15,-2.7335354849299813,-0.4141994118294854,-0.49017829908005417,-0.6532492840312523
52LucZg8sDnqlkwXL6E7uX,Turn Back Time,1,25,False,Orvyn Sol,15,48,,0fnBDKarUBIEuXZJT0r6DZ,Turn Back Time,2025-10-03,1,single,3.19,-2.886098726664655,-0.21148540308852345,0.5500413917266829,-0.633317510008513
2fTj7u4KEt7JfWQw4Qgj2J,Wait For You,1,42,False,MEDZ,37,6199,"melodic bass, future bass",5iaL4PoBJLEe9khqnoMgOu,Wait For You,2025-10-03,1,single,3.45,-1.81812437948948,-0.6385958080241563,0.5323759237765787,-0.27296101309167253
3gKR0BUqtDToXhqhTH7Opg,Rare,1,39,True,Edd Stark,28,405,chicago drill,6OjZR1Cvok6hYjmtOlZYwQ,Rare,2025-10-03,1,single,2.9,-2.2995901705757,-0.5906864448669954,0.11737641741338115,-0.3469084320163151
2sMrvqJHSHGZ6uKcWoSNvW,Rock Your Body,2,28,False,IV Tune,11,54,,5kisseh1oMsVeVpbyWBV9L,Fortune,2025-10-03,7,album,2.81,-2.9505772735722213,0.11319623040752558,0.13128291905594158,-0.31353491248973353
62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,6,92,False,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.67,3.4596205970616576,-0.7339331973225993,-0.7056155891483519,-1.050995188117941
4DCyPp2B9vSmkPUkctFumT,Monsters,1,38,True,IAN SIZE,32,1844,"melodic bass, nightcore, bass music",7FnI6a9PZTUp70KZ6whfAm,Monsters,2025-10-03,1,single,2.17,-2.37838822005499,-0.6356901176676117,-0.5649331657570557,-0.44326668923688434
3yWuTOYDztXjZxdE2cIRUa,Opalite,3,97,False,Taylor Swift,100,145443567,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.92,3.6133037082852746,-0.8294894763742224,-0.5076595684055245,-0.9025387203956609
1k2aDzjpZVZPA2N3mMLbWq,High Or Die,1,39,False,Beatline,20,475,future house,0T13fYBtT1GpXgtdIiHcU8,High Or Die,2025-10-03,2,single,2.51,-2.6368150807684425,-0.5328039789483597,-0.19163230486595817,-0.29423418725513
4qmFC3Jz5aQ0erlk2OSi2X,Honey,11,91,True,Taylor Swift,100,145489371,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.02,3.275543534009258,-0.7623328822133787,-1.2871971307534913,-1.1239839855938687
0P3GQuGbDqVP9ZMs19RcUa,i don't need ur love,1,55,True,Rumelis,49,8741,dark r&b,5aLnMagPMABrEV5xexp5aJ,i don't need ur love,2025-10-03,2,single,2.23,-1.5031422794512543,-0.997235304296112,-0.7417444472482602,-0.03146710228894799
29JrUHRJumKzVu5xeELYFV,It's Giving,1,40,False,Third Vibes,24,3776,,3qS8ON6xAgQy0IzS8ZxBGS,It's Giving,2025-10-03,1,single,2.49,-2.514927050272964,-0.6365288671321782,-0.2293833349812921,-0.32985908949224696
2x3mwb96B6TquRqMtbxUE1,Actually Romantic,7,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,2.72,3.2321434847531854,-0.8327754109435656,-1.5686655251374633,-1.0906603713905152
1jVMR9A0OYA8nFynsTnQsx,Broken Glass,1,32,True,Phay,20,5344,,4WZIszwKqggGyJvRiugyrS,Broken Glass,2025-10-03,1,single,2.27,-2.8405036403312898,-0.4591083650634804,-0.35506308094847994,-0.5368447218562828
1appZ3c336FkPvCuywfmrs,CANCELLED!,10,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.52,3.438603509159463,-0.7690135413628041,-0.8465242639825237,-1.0350575304752236
2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,8,93,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,3.45,3.420538257023914,-0.7745927049511206,-0.9097116243335808,-1.0399227790553116
5ylJtmaWPJ33cW3En7WOu0,Wood,9,93,True,Taylor Swift,100,145443567,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,2.5,3.1760604982682,-0.8501668209048265,-1.7674315534850604,-1.106686524277642
017erFbOyCrdz0yburnVGZ,you're a star,1,74,False,Fred again..,77,2201446,"stutter house, house",3dmu97DsoFpSptXPtJEzCJ,you're a star,2025-10-03,1,single,3.65,0.10462547899517308,-1.4555091024152984,0.23987387338895422,0.35804257256308
5E2y5TSb2RJNCO01QjkgLf,Days Like These,3,75,False,Luke Combs,83,13402920,country,40xQAz7RDjeznOtTYeEMLs,The Prequel,2025-10-03,3,single,3.69,0.5238985451929801,-1.3183121000722018,0.1558207816183321,0.26660840669959895
62HoDY1Km6lm47haFpUn9c,Eldest Daughter,5,92,True,Taylor Swift,100,145396321,"country, pop, indie, folk",4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album,4.1,3.5705928601800316,-0.69966119242294,-0.3174646612775719,-1.0211086611259717
